Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"44 Lamona Circuit, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129226842,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$905,000",5,3,2,619,m²,House,Sold on 30 Oct 2018
"12 Lang St, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128113214,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sam Deng,https://i2.au.reastatic.net/150x200/c877976e8e8ab8e32d42587252d0624c635d7c7bff1ea6e2bdc9dfb51f45ea7b/main.jpg,Sold,"$591,000",4,2,2,717,m²,House,Sold on 29 Oct 2018
"145 Lang Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129247066,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$625,000",3,1,2,903,m²,House,Sold on 24 Oct 2018
"21 Analese Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129027606,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$547,750",3,1,1,615,m²,House,Sold on 24 Oct 2018
"34 Terowi Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129163722,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$700,000",5,3,3,681,m²,House,Sold on 15 Oct 2018
"39 Taminga Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128464966,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,"$418,000",3,2,2,546,m²,House,Sold on 15 Oct 2018
"17 Indiana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129008014,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$855,000",5,3,2,733,m²,House,Sold on 10 Oct 2018
"10 Moonarie Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129353030,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$555,000",3,2,,607,m²,House,Sold on 10 Oct 2018
"23a Statesman Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128976982,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$500,000",3,1,1,479,m²,House,Sold on 10 Oct 2018
"21 Indiana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129070186,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$823,000",4,3,3,733,m²,House,Sold on 08 Oct 2018
"17 Tranquil Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129076818,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$748,000",5,3,3,620,m²,House,Sold on 08 Oct 2018
"19 Brushbox Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129022046,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$618,000",3,2,2,450,m²,House,Sold on 03 Oct 2018
"25 Analese Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129010838,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$573,000",3,1,4,610,m²,House,Sold on 03 Oct 2018
"27 Terowi Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128638526,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$650,000",4,2,1,669,m²,House,Sold on 27 Sep 2018
"6 Jales Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128060886,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$618,888",4,2,,546,m²,House,Sold on 27 Sep 2018
"22 Alkira Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128906070,https://i2.au.reastatic.net/340x64/adf93bc0d605e8633087ff6c0dd6cc7f4b72a2fb1a9c1cce4ee92b35d25d5a27/logo.jpg,Andrea Manson,https://i2.au.reastatic.net/150x200/d84dba87121258fcbe16e16964a8fdcfdffc8d25d9251dad2e3a8d3b102bee39/main.jpg,Sold,"$505,000",3,2,1,615,m²,House,Sold on 26 Sep 2018
"3 Angy Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128597102,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$685,000",4,2,2,592,m²,House,Sold on 24 Sep 2018
"107 Ryhill Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129115010,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$423,000",4,1,1,405,m²,House,Sold on 24 Sep 2018
"12 Damask Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128882314,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$763,000",4,2,2,647,m²,House,Sold on 19 Sep 2018
"23 Aratula Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128480270,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,"$480,000",3,1,4,536,m²,House,Sold on 19 Sep 2018
"1 Commodore Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128787602,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,"$735,000",4,2,2,915,m²,House,Sold on 18 Sep 2018
"329 Gowan Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128730406,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$525,000",3,1,2,700,m²,House,Sold on 17 Sep 2018
"47 Callendar Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127836510,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$1,195,000",4,3,3,986,m²,House,Sold on 14 Sep 2018
"2 Pineneedle Place, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128747114,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$675,000",4,2,2,656,m²,House,Sold on 10 Sep 2018
"12 Illinois Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128618846,https://i2.au.reastatic.net/340x64/4fb4dc20f315fc7402eccc1b0d702fd72f40ff25159d1214a864847c5721decc/logo.gif,TeeKay,https://i2.au.reastatic.net/150x200/0a641ded8c39c48872cdf3d0c74c5c7c29d6121c18447f52159a7051756b39f9/main.jpg,Sold,"$800,000",4,3,2,401,m²,House,Sold on 07 Sep 2018
"37 Lynelle Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128948506,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Kevin Chiu,https://i2.au.reastatic.net/150x200/8ea9bb76ff004a1127dffc8c88ef69cd252dcaf78fae79c5a85aff9867954f35/main.jpg,Sold,"$1,100,000",5,3,2,808,m²,House,Sold on 05 Sep 2018
"23 Indiana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128467162,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$710,000",4,2,2,733,m²,House,Sold on 31 Aug 2018
"8/69 Stones Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128850298,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$289,000",2,1,1,,,Townhouse,Sold on 28 Aug 2018
"34 Pompadour Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128803274,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$849,000",5,4,4,607,m²,House,Sold on 27 Aug 2018
"15 Braemar Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128897614,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ken Chin,https://i2.au.reastatic.net/150x200/a77f0e349b4d7fd48849531a42f35ca73c5a2f7139185f1105d7618618ccdc38/main.jpg,Sold,"$629,000",3,1,2,635,m²,House,Sold on 25 Aug 2018
"122 Morden Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128684614,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$480,001",4,2,1,405,m²,House,Sold on 16 Aug 2018
"64 Ryhill Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128900962,https://i2.au.reastatic.net/340x64/12413ba02257f6352476748ea790765886a2684246663c944c30b9fb499819da/logo.gif,Marvin Wong,https://i2.au.reastatic.net/150x200/9122fc53debeca7cfe979eb3748f114ee96d219b3d87a1dfe3e31f4cf2a1a117/main.jpg,Sold,"$730,000",5,3,2,,,House,Sold on 13 Aug 2018
"59 Jackson Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128705650,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,"$584,000",5,2,1,610,m²,House,Sold on 13 Aug 2018
"45 Kingman Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128102490,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$768,000",4,3,4,604,m²,House,Sold on 10 Aug 2018
"12/24 Radan Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-villa-qld-sunnybank+hills-127418018,https://i2.au.reastatic.net/340x64/adf93bc0d605e8633087ff6c0dd6cc7f4b72a2fb1a9c1cce4ee92b35d25d5a27/logo.jpg,Andrea Manson,https://i2.au.reastatic.net/150x200/d84dba87121258fcbe16e16964a8fdcfdffc8d25d9251dad2e3a8d3b102bee39/main.jpg,Sold,"$490,000",3,2,1,311,m²,Villa,Sold on 09 Aug 2018
"29/12 Grandchester Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128513602,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$365,000",3,2,1,181,m²,Townhouse,Sold on 09 Aug 2018
"15 Narell Court, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-129012242,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Tony Xu,https://i2.au.reastatic.net/150x200/8ca46e71aa8540b7eec2e197ec93cd800e7abc5e56dbec64a0736fe7883375f7/main.jpg,Sold,"$800,000",5,2,2,"1,092",m²,House,Sold on 07 Aug 2018
"18 Ravenala St, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128695810,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$708,000",4,2,4,557,m²,House,Sold on 04 Aug 2018
"41 Christopher Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128535238,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$515,000",3,1,4,784,m²,House,Sold on 30 Jul 2018
"186 Gowan Rd, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128740702,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$610,000",5,2,2,678,m²,House,Sold on 23 Jul 2018
"50 Morden Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128347334,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$520,000",3,1,4,728,m²,House,Sold on 23 Jul 2018
"64 Driftwood Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128336530,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$578,000",3,1,2,640,m²,House,Sold on 16 Jul 2018
"6/12 Grandchester Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-127995994,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$378,000",3,2,2,183,m²,Townhouse,Sold on 11 Jul 2018
"11/196 Hellawell Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128363694,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$402,000",3,2,2,241,m²,Townhouse,Sold on 09 Jul 2018
"50/8 Luke Close, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-127794342,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Cathy Cheng,https://i2.au.reastatic.net/150x200/fa71a31a5b99a0ce4d7430990b050abadd95a220974c63b15821bbe98168d666/main.jpg,Sold,"$430,000",3,2,2,,,Townhouse,Sold on 04 Jul 2018
"19 Mintwood Place, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128252362,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$890,001",4,2,2,"1,017",m²,House,Sold on 02 Jul 2018
"2 Calliope Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128358826,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$502,000",4,1,2,590,m²,House,Sold on 02 Jul 2018
"15 Madana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128587066,,,,Sold,"$655,000",5,2,2,,,House,Sold on 30 Jun 2018
"18 Neath Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128524534,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$437,500",3,1,1,405,m²,House,Sold on 26 Jun 2018
"5/25 Lang Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128005738,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,"$318,500",3,2,1,199,m²,Townhouse,Sold on 26 Jun 2018
"16 Cromwell St, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127929378,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$1,620,000",6,6,6,805,m²,House,Sold on 25 Jun 2018
"7 Alkira Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128379798,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$530,500",3,1,2,625,m²,House,Sold on 20 Jun 2018
"1/51 Othello Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-127892946,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$410,000",3,2,2,243,m²,Townhouse,Sold on 20 Jun 2018
"7/65 Pinelands Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128009838,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Michael Mau,https://i2.au.reastatic.net/150x200/1f91dd10c928b4c0b4aefdf6f1a2ee3211f28de6d5e5710b92a346481b7c2844/main.jpg,Sold,"$438,000",3,2,2,,,Townhouse,Sold on 19 Jun 2018
"90 Morden Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127706346,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$447,000",3,1,1,405,m²,House,Sold on 18 Jun 2018
"57 Othello St, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127574058,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,CHRIS GILMOUR,https://i2.au.reastatic.net/150x200/ced4ae18be2c6c9df975e0f56ac9657e2860bd7b6feac16a07b8d86897c16221/main.jpg,Sold,"$985,000",6,3,2,945,m²,House,Sold on 15 Jun 2018
"39/8 Luke Close, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128283446,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Cathy Cheng,https://i2.au.reastatic.net/150x200/fa71a31a5b99a0ce4d7430990b050abadd95a220974c63b15821bbe98168d666/main.jpg,Sold,"$426,000",3,2,2,,,House,Sold on 15 Jun 2018
"25/12 Peter Court, Sunnybank Hills",https://www.realestate.com.au/sold/property-villa-qld-sunnybank+hills-127813118,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$430,000",3,2,2,125,m²,Villa,Sold on 13 Jun 2018
"7/51 Othello Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-128190206,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$412,000",3,2,2,237,m²,Townhouse,Sold on 11 Jun 2018
"92 Ditton Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127858658,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,"$477,500",3,2,1,,,House,Sold on 08 Jun 2018
"69 Park Avenue, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127705690,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$930,000",4,2,2,855,m²,House,Sold on 30 May 2018
"5 Pompadour Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-128305470,,,,Sold,"$665,000",4,3,2,607,m²,House,Sold on 30 May 2018
"14 Cranfield St, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127868898,https://i2.au.reastatic.net/340x64/8dcd457afb71fc0271362d1fe85b9cb53a5b874e11c0f6101a7fa067aee4670e/logo.gif,Cheryl Paradise,https://i2.au.reastatic.net/150x200/7715c55b25b032f2e1e9861ce882013d67b75a8462639c99b292ad0c03529d79/main.jpg,Sold,"$699,000",5,2,2,751,m²,House,Sold on 28 May 2018
"6 Firelight Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127095006,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$540,000",4,2,2,664,m²,House,Sold on 28 May 2018
"37 Analese Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127856790,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,"$635,000",3,1,4,602,m²,House,Sold on 25 May 2018
"150 Jackson Rd, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-127900530,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sam Deng,https://i2.au.reastatic.net/150x200/c877976e8e8ab8e32d42587252d0624c635d7c7bff1ea6e2bdc9dfb51f45ea7b/main.jpg,Sold,"$518,000",3,2,2,594,m²,House,Sold on 25 May 2018
