Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"35 Jandowae Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134517502,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,George Yang,https://i2.au.reastatic.net/150x200/356bd44b66b2940daa22e00b80ef84bf37b2d8eff6c08da10f91318a9abf60d9/main.jpg,Sold,"$970,500",5,3,2,778,m²,House,Sold on 14 Dec 2020
"294 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134520622,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Zishaan Omar,https://i2.au.reastatic.net/150x200/69a4fec09f67030e7d7d0ddf31b84beb7c9fcfc1d6930e729d046deaf2a5f369/main.jpg,Sold,"$775,000",4,2,3,"1,012",m²,House,Sold on 01 Dec 2020
"30 Oakville Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134029110,https://i2.au.reastatic.net/340x64/3bfd13bf06c0b6cd5d2df00fc8cca20facbf979baccf2626c8bc7eacdebd1385/logo.gif,Jennifer Qian,https://i2.au.reastatic.net/150x200/3bfa6f362c8a89e3f7e3e7ab275b6b44ce5f9e18fed363bb369c95831a02585b/main.jpg,Sold,"$740,000",4,2,2,766,m²,House,Sold on 27 Nov 2020
"15/9 Hillview Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134587662,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Gaby McEwan,https://i2.au.reastatic.net/150x200/f15c606f1930a6ec8cb8aa69185bceef4deaf6e070b7fb1e775c5ec50013be40/main.jpg,Sold,"$367,000",3,2,2,,,Townhouse,Sold on 27 Nov 2020
"278 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134294302,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,John Heng,https://i2.au.reastatic.net/150x200/b844c2a385816ce76e1e55a9f2e4e6050e84e96603b3324546edcaa0e4c5450b/main.jpg,Sold,"$568,000",3,1,2,670,m²,House,Sold on 26 Nov 2020
"38/16 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134811730,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$329,000",3,2,1,,,Townhouse,Sold on 26 Nov 2020
"15/16 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134425182,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Gonnie Nahar,https://i2.au.reastatic.net/150x200/4b77daff58570d683861392867531fc6f0811c0323670d20e9620558abdfa930/main.jpg,Sold,"$305,000",3,2,1,129,m²,Townhouse,Sold on 23 Nov 2020
"3 Lindstrom Court, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134616374,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$615,000",4,2,2,,,House,Sold on 20 Nov 2020
"19/60 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-131243242,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$400,000",3,2,1,,,Townhouse,Sold on 12 Nov 2020
"36/134 Hill Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134664118,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$255,000",3,2,1,,,Townhouse,Sold on 10 Nov 2020
"16 Plum Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133960118,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,Louie Maxwell,https://i2.au.reastatic.net/150x200/6b876d7611c0ebd102a7b847bfdb8c57dbd5caaf02a9c663fd6c2ee1d9abd4f0/main.jpg,Sold,"$439,777",2,1,2,607,m²,House,Sold on 06 Nov 2020
"5/16 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134573374,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$311,000",3,2,1,,,Townhouse,Sold on 05 Nov 2020
"46/134 Hill Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134558358,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$330,000",3,2,1,,,Townhouse,Sold on 26 Oct 2020
"14 Murrumba Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134456202,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$687,000",3,2,3,766,m²,House,Sold on 24 Oct 2020
"33 Pine Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134466878,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$590,000",4,1,3,835,m²,House,Sold on 24 Oct 2020
"28/36 Rushton Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134271554,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$327,000",3,2,1,,,Townhouse,Sold on 23 Oct 2020
"22 Celica Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134202182,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$628,100",3,2,2,728,m²,House,Sold on 06 Oct 2020
"40 Bruna Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133507782,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Terence Tang,https://i2.au.reastatic.net/150x200/c8fe39cce28cc02575442fffedbd51ebfe8d07a1eff8027cc62d8ceb8e391b63/main.jpg,Sold,"$480,000",4,2,1,689,m²,House,Sold on 06 Oct 2020
"70/8 Diamond Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133991130,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxNzAiIGhlaWdodD0iMzIiPjwvc3ZnPgo=",Parnam Singh Heir,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHdpZHRoPSIxMjAiIGhlaWdodD0iMTYwIj48L3N2Zz4K",Sold,"$320,000",3,2,1,,,Townhouse,Sold on 01 Oct 2020
"12 Robinson Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134102222,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$504,000",5,2,4,450,m²,House,Sold on 29 Sep 2020
"21 Waldorf Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134206818,https://i2.au.reastatic.net/340x64/5df3390f7831001b164947981498322c59cd44bc34446de83b7df66362abfd68/logo.jpg,Terry Zheng,https://i2.au.reastatic.net/150x200/eeb3d84166ffc1ed2d083f060f48f631ec32e60b68d0e4021f26e64fa41012eb/main.jpg,Sold,"$780,000",4,2,2,815,m²,House,Sold on 28 Sep 2020
"19 Maynard Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134213398,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$463,000",4,1,2,450,m²,House,Sold on 28 Sep 2020
"3 Nepeta Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134027370,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,"$560,000",5,3,2,781,m²,House,Sold on 25 Sep 2020
"54/115 Gumtree Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133793974,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$315,000",3,2,2,,,Townhouse,Sold on 25 Sep 2020
"28 Victor Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134143514,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kevin Ahn,https://i2.au.reastatic.net/150x200/d849b139063285a99a01c50c55accb7a9d241a952f170a87663acc16034f0d97/main.jpg,Sold,"$657,500",4,2,2,736,m²,House,Sold on 21 Sep 2020
"92/134 Hill Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133761962,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$300,000",3,2,1,202,m²,Townhouse,Sold on 21 Sep 2020
"5 Sasa Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133969046,https://i2.au.reastatic.net/340x64/db3708507988a900fdaccf2eef0c65054dc2219c44b29a75f8f0eeff5a350d82/logo.jpg,Mitch Schenning,https://i2.au.reastatic.net/150x200/dbf72e06c2405ce4412825c59dfac74dc5b10bb8b7229e9755e2c27bbc985502/main.jpg,Sold,"$498,000",3,1,3,613,m²,House,Sold on 14 Sep 2020
"10 Plum Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134179130,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$555,000",3,1,4,640,m²,House,Sold on 12 Sep 2020
"45/25 Silkyoak Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134063974,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,John Heng,https://i2.au.reastatic.net/150x200/b844c2a385816ce76e1e55a9f2e4e6050e84e96603b3324546edcaa0e4c5450b/main.jpg,Sold,"$428,000",3,2,2,,,Townhouse,Sold on 09 Sep 2020
"3 Beechal Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134069350,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,"$565,000",3,2,2,700,m²,House,Sold on 07 Sep 2020
"286 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134047602,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$650,000",4,2,4,901,m²,House,Sold on 04 Sep 2020
"3 Collinson Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133851346,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$415,000",2,1,2,312,m²,House,Sold on 31 Aug 2020
"34/40 Glenefer Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134018722,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$310,000",3,2,1,,,Townhouse,Sold on 31 Aug 2020
"38 Woorabinda Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-134085238,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$905,000",5,3,2,,,House,Sold on 29 Aug 2020
"12/2 Corella Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133998922,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Lynda Simpson,https://i2.au.reastatic.net/150x200/c00ac8796c26db6ab6c9a41d01efef8fff3ea20d927b3ecb71aaa564a7a80564/main.jpg,Sold,"$327,500",2,1,2,220,m²,Townhouse,Sold on 28 Aug 2020
"19/40 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-134141518,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,James Austin,https://i2.au.reastatic.net/150x200/e5d70ba91956a35ba4e9696f11dba43e92fa3c025a99c53d6515e681b001fad9/main.jpg,Sold,"$400,000",3,2,2,162,m²,Townhouse,Sold on 27 Aug 2020
"48/8 Sue Court, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133560966,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$320,000",3,2,1,,,Townhouse,Sold on 18 Aug 2020
"11 Wealth Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133742222,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Stuart Collins,https://i2.au.reastatic.net/150x200/9c1ed538739d8d5310e4104e4f66778279e86df438caf4ffb5d13e3d42630161/main.jpg,Sold,"$681,000",4,2,2,659,m²,House,Sold on 13 Aug 2020
"40/16 Lakefield Place, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133747850,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$305,000",3,2,1,,,Townhouse,Sold on 13 Aug 2020
"25/76 Condamine Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133706506,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$286,000",3,1,1,149,m²,Townhouse,Sold on 13 Aug 2020
"18 Hinton Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-132816738,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,"$550,000",3,1,2,607,m²,House,Sold on 07 Aug 2020
"44 Ervatamia Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133538786,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$470,000",3,2,2,546,m²,House,Sold on 23 Jul 2020
"7 Byron Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133866310,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,"$588,000",4,2,2,615,m²,House,Sold on 17 Jul 2020
"7 Glenefer Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133740562,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$449,000",3,1,1,546,m²,House,Sold on 17 Jul 2020
"6 Picts Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133843410,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$440,000",3,1,1,623,m²,House,Sold on 17 Jul 2020
"83 Palmwoods Crescent, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-132917154,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,"$872,000",6,4,2,765,m²,House,Sold on 06 Jul 2020
"3 Birrie Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133321314,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$580,000",4,2,2,672,m²,House,Sold on 06 Jul 2020
"27/36 Rushton Street, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133725722,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$322,000",3,2,1,,,Townhouse,Sold on 06 Jul 2020
"2/52 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-132793546,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,"$305,000",2,1,1,,,Townhouse,Sold on 06 Jul 2020
"98 Warrigal Road, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133625706,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$950,000",6,3,10,764,m²,House,Sold on 30 Jun 2020
"7 Judith Court, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-132891370,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,George Yang,https://i2.au.reastatic.net/150x200/356bd44b66b2940daa22e00b80ef84bf37b2d8eff6c08da10f91318a9abf60d9/main.jpg,Sold,"$640,000",3,1,2,633,m²,House,Sold on 30 Jun 2020
"2 Melrose Place, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133246862,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Zora Liu,https://i2.au.reastatic.net/150x200/686eee311c5f8f94d74b1f023f7f83f126247c77ef41a410319708f890bf8bbb/main.jpg,Sold,"$500,000",4,2,4,420,m²,House,Sold on 30 Jun 2020
"7 Kingfisher Close, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133793506,,,,Sold,"$590,000",3,1,1,736,m²,House,Sold on 24 Jun 2020
"7 Condamine Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133482714,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,"$648,000",4,2,2,555,m²,House,Sold on 16 Jun 2020
"25 Condamine Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133397134,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Terence Tang,https://i2.au.reastatic.net/150x200/c8fe39cce28cc02575442fffedbd51ebfe8d07a1eff8027cc62d8ceb8e391b63/main.jpg,Sold,"$500,000",3,1,2,551,m²,House,Sold on 15 Jun 2020
"21 Adamson Way, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133383854,https://i2.au.reastatic.net/340x64/94a68dc77119e4fcd38eff2ce2d375ae09f70c4a0d0f8e0108111a0f883f7c4f/logo.jpg,Olive King,https://i2.au.reastatic.net/150x200/1ba60cf2cd8a8f954ecd4361da46d1446bed24e2f91d5b89290048261799c638/main.jpg,Sold,"$340,000",2,1,2,312,m²,House,Sold on 03 Jun 2020
"2/82 Daw Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-133403266,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,John Heng,https://i2.au.reastatic.net/150x200/b844c2a385816ce76e1e55a9f2e4e6050e84e96603b3324546edcaa0e4c5450b/main.jpg,Sold,"$380,000",3,2,2,,m²,Townhouse,Sold on 02 Jun 2020
"5/62 Brandon Road, Runcorn",https://www.realestate.com.au/sold/property-townhouse-qld-runcorn-132865610,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kevin Ahn,https://i2.au.reastatic.net/150x200/d849b139063285a99a01c50c55accb7a9d241a952f170a87663acc16034f0d97/main.jpg,Sold,"$326,000",3,2,1,156,m²,Townhouse,Sold on 02 Jun 2020
"23 Celica Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133505566,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,"$565,000",3,1,2,741,m²,House,Sold on 28 May 2020
"3 Jaranga Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133479586,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Benny Liu,https://i2.au.reastatic.net/150x200/2df9bcf70011590cf91e162fc96320d5310577d3017639a5b24131a49111f671/main.jpg,Sold,"$654,000",3,2,2,710,m²,House,Sold on 15 May 2020
"6 Kolan Street, Runcorn",https://www.realestate.com.au/sold/property-house-qld-runcorn-133409594,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,David Ross,https://i2.au.reastatic.net/150x200/f6c4e8b009af0bf3e8a8d9bbf72024ab644d4bee361288fa3f712cb847eca0d9/main.jpg,Sold,"$515,000",4,2,2,555,m²,House,Sold on 11 May 2020
