Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Bedrooms,Bathrooms,Car_park,Size_unit,Type,Sold_date,Suburb,Price,Size,Sold_year
"3/350 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132570938,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,RYAN MURPHY,https://i2.au.reastatic.net/150x200/333262f4ff58b9027d257d2cb2ded5be9ac6a974734cd73f975ed816ef4c3e5b/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-06-03, Calamvale,310000.0,125.0,2020
"12 Rivergum Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133173286,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-05-28, Calamvale,550000.0,450.0,2020
"230 Algester Road, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132834666,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Darren Clark,https://i2.au.reastatic.net/150x200/4a57d43a52e0a0c11d4ab9f24db80fc8033b8424f1f3fe498b64dc985978cc4f/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-05-26, Calamvale,550000.0,600.0,2020
"50 Casuarina Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133375186,https://i2.au.reastatic.net/340x64/36ff9fb5b71d2ec9e5feff19a26c670671042d6307c523ae87c2d5f5c1e0e885/logo.jpg,Edith Tam,https://i2.au.reastatic.net/150x200/82e675ad39c828206010954453e510cb4e67946658118659d0d8261c09daa8ec/main.jpg,Sold,4.0,2.0,4.0,m²,House,2020-05-25, Calamvale,622500.0,800.0,2020
"123/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133418086,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-05-21, Calamvale,380000.0,153.0,2020
"12 Gippsland Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131584494,https://i2.au.reastatic.net/340x64/51c5aea566c1b39eddc13b005c60931805462c9b8dad07a053a887a0832d91bd/logo.jpg,Adrian Daynes,https://i2.au.reastatic.net/150x200/cf62ec75a0fe31eb6b5ae28687b88b1fe57137181c26473cde0b4201bb2103d7/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-05-20, Calamvale,620000.0,465.0,2020
"8 Bentleigh Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133230614,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,4.0,2.0,2.0,m²,House,2020-05-19, Calamvale,702000.0,401.0,2020
"59 Reardon Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133372106,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,3.0,2.0,2.0,m²,House,2020-05-15, Calamvale,505000.0,476.0,2020
"59A Bougainvillea Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133297334,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,5.0,3.0,2.0,m²,House,2020-05-14, Calamvale,893185.0,650.0,2020
"30 Samuel Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133054426,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,4.0,2.0,2.0,m²,House,2020-05-14, Calamvale,655000.0,500.0,2020
"14/28 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133246390,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,4.0,2.0,2.0,m²,Townhouse,2020-05-08, Calamvale,413000.0,0.0,2020
"26 Crawford Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133294842,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Carmen Tee,https://i2.au.reastatic.net/150x200/ef4843568a59fc4fde779521e6180fbc6f5f6ec0cdd871ab299399ad433b699c/main.jpg,Sold,5.0,3.0,3.0,m²,House,2020-05-07, Calamvale,800800.0,924.0,2020
"141/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-unit-qld-calamvale-131513002,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.jpg,Bala Rajan,https://i2.au.reastatic.net/150x200/4215a2693950d02edc317a1e35ac4404b31ea6eec570d8fbcb45b7207a946cb2/main.jpg,Sold,2.0,2.0,1.0,m²,Unit,2020-05-06, Calamvale,280000.0,118.0,2020
"15/360 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133143518,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Son,https://i2.au.reastatic.net/150x200/4784b3db60de94459c5080da1ba83a9d99d8e863448fa90f89e9f14ab4c475d0/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-04-29, Calamvale,350000.0,156.0,2020
"29/22 Highrove Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131069242,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-04-24, Calamvale,370000.0,0.0,2020
"11 Kinedana Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133135258,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-23, Calamvale,650000.0,849.0,2020
"24 Samuel Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133091870,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-22, Calamvale,730000.0,705.0,2020
"20 Begonia Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133299646,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-21, Calamvale,669000.0,750.0,2020
"Unit 20/8 Earnshaw Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133078418,https://i2.au.reastatic.net/340x64/f478bbd2149fd4118389afdb236cdff40d5bab19dd4ccb09383a4684cb9cd0db/logo.jpg,Bev Kinghorn,https://i2.au.reastatic.net/150x200/8d3e6f9d4e0b73f50037858ed2df9b2d9da0570794ce0531f046d96bdfa3213b/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-04-21, Calamvale,325000.0,0.0,2020
"18/18 Diane Court, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133189474,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-04-17, Calamvale,338000.0,84.0,2020
"39 Cottonwood Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132934062,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-16, Calamvale,615000.0,450.0,2020
"1 Pyranees Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132968670,https://i2.au.reastatic.net/340x64/8ce801494ef0723c45d345b460b04dacf26f223e0f8b059184f2d29e7a09e10e/logo.jpg,Henry He,https://i2.au.reastatic.net/150x200/7142eac712680d97c159b709eab9d0f557ca1fca7016ab768e882374275ba5cf/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-14, Calamvale,580000.0,456.0,2020
"19 Lillydale Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132962370,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-06, Calamvale,619500.0,464.0,2020
"8 Carmel Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132907950,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,5.0,2.0,4.0,m²,House,2020-04-02, Calamvale,751000.0,701.0,2020
"17/11 Pyranees Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133101226,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-04-02, Calamvale,301000.0,167.0,2020
"20 Daffodil Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132834942,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,4.0,2.0,3.0,m²,House,2020-03-31, Calamvale,725000.0,788.0,2020
"15 Doulton Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-125029094,https://i2.au.reastatic.net/340x64/1729626b45093386ea4e76923164c19a9410572e9e9eda7b19e04aaaa75ad538/logo.jpg,Bala Rajan,https://i2.au.reastatic.net/150x200/4215a2693950d02edc317a1e35ac4404b31ea6eec570d8fbcb45b7207a946cb2/main.jpg,Sold,6.0,3.0,2.0,m²,House,2020-03-31, Calamvale,638000.0,465.0,2020
"18/35 Jaffa Crescent, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132751110,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,4.0,2.0,1.0,m²,Townhouse,2020-03-31, Calamvale,410000.0,0.0,2020
"2 Stivala Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132920542,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-30, Calamvale,603000.0,451.0,2020
"29/2 Rory Court, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132883894,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-03-30, Calamvale,280000.0,138.0,2020
"5 Webb Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132814886,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-27, Calamvale,620000.0,654.0,2020
"12 Redcedar Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133000270,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,JJ Macalino,https://i2.au.reastatic.net/150x200/ff4dfb2ff3dfb7b697b95528d13488de1e9bb4b7c3161609189e80a8926383a1/main.jpg,Sold,3.0,2.0,2.0,m²,House,2020-03-23, Calamvale,680000.0,632.0,2020
"8/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-133040758,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Alex Fan,https://i2.au.reastatic.net/150x200/89ea9dc363279d17c57260f549b1fdf2309b4a1f61ed583a317491b39fe38fc8/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-03-23, Calamvale,399000.0,188.0,2020
"37/725 Gowan Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132589130,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Ela Milne,https://i2.au.reastatic.net/150x200/fdd2bea0f4b8eb79cfa4c0c54670ecea5d761c92b5612d97863c2f145ee1d54f/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-03-23, Calamvale,325000.0,0.0,2020
"3 Spring Close, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133231522,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,NATALIE CHILD,https://i2.au.reastatic.net/150x200/1c4cc370e4a154facd7e765cf59d0519cb225de4bfa017dcf0ecb43dfa36bd79/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-20, Calamvale,608888.0,700.0,2020
"5/2 Diamantina Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132760674,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,2.0,2.0,1.0,m²,Townhouse,2020-03-20, Calamvale,285000.0,113.0,2020
"43/28 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132210778,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-03-18, Calamvale,370500.0,0.0,2020
"36 Azalea Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132803802,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-13, Calamvale,855000.0,855.0,2020
"33 Bougainvillea Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133014662,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,Ross Bischoff,https://i2.au.reastatic.net/150x200/4e6cd65493450588bdde77fde3717c5ad7be4ab893979d5e090ad7654ad9e85e/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-13, Calamvale,722500.0,750.0,2020
"4/88 Candytuft Place, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131770422,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Stuart Collins,https://i2.au.reastatic.net/150x200/9c1ed538739d8d5310e4104e4f66778279e86df438caf4ffb5d13e3d42630161/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-03-10, Calamvale,313000.0,0.0,2020
"17 Gould Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132906418,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-08, Calamvale,585000.0,455.0,2020
"4 Injune Circuit, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132760518,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Carmen Tee,https://i2.au.reastatic.net/150x200/ef4843568a59fc4fde779521e6180fbc6f5f6ec0cdd871ab299399ad433b699c/main.jpg,Sold,5.0,2.0,2.0,m²,House,2020-03-07, Calamvale,723000.0,502.0,2020
"20 Vincent Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-133009534,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Martin Ma,https://i2.au.reastatic.net/150x200/5de845c8c3f1f16d54e4c8f0079deb64b90a1cf8cf053f3e777e965972949af1/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-07, Calamvale,574500.0,478.0,2020
"32/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132591170,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-03-06, Calamvale,397500.0,0.0,2020
"6 Stratus Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132963794,https://i2.au.reastatic.net/340x64/5bfcf231765db34925503c00c402a4dcf76c9f70e4cadad99d81ce8a4b635137/logo.jpg,Adam Muntazir,https://i2.au.reastatic.net/150x200/3e0a4eb5d1e0b613b07c15ac40c8834a75361e1fb247fdf8885b09fdd1f4f975/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-03, Calamvale,685000.0,650.0,2020
"41/8 Earnshaw Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-131472038,https://i2.au.reastatic.net/340x64/859dd6cbe2810604c60d8fb7dfdeb9614f9e6f4c4b291fd62fe4584bffed9aea/logo.jpg,Sherif Nagy,https://i2.au.reastatic.net/150x200/07adb6d54e9c7100343e2af5570dfea9b3a76a2ddf02f493548297e2b203eeca/main.jpg,Sold,3.0,2.0,3.0,m²,Townhouse,2020-03-01, Calamvale,280000.0,0.0,2020
"3 Holyrood Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132609462,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,5.0,3.0,2.0,m²,House,2020-02-28, Calamvale,930000.0,618.0,2020
"206/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132747222,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-02-28, Calamvale,390000.0,151.0,2020
"46/36 Benhiam Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132536698,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Steven Cotter,https://i2.au.reastatic.net/150x200/f71a654f408d1aee205a03c2c52825cee0cfe3b791382a82dcbb837fed17e8ce/main.jpg,Sold,3.0,2.0,3.0,m²,Townhouse,2020-02-21, Calamvale,282500.0,143.0,2020
"40 Orangetip Crescent, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132731706,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-02-12, Calamvale,600000.0,723.0,2020
"6 Lyrebird Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132860654,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Matthew Griffiths,https://i2.au.reastatic.net/150x200/fad7884112f252815980259a2559582925878aa31f17f30c1cfc59255c5c5361/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-02-11, Calamvale,642000.0,700.0,2020
"35 Nabeel Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132299150,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-02-10, Calamvale,575000.0,519.0,2020
"226/85 Nottingham Road, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132533462,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Karl Gillespie,https://i2.au.reastatic.net/150x200/f5e6d6853b48b6a024fda5d0155ba60e23475aebca7fba76f281a8b7462d9b85/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-02-10, Calamvale,385000.0,151.0,2020
"206 Algester Road, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-131273222,https://i2.au.reastatic.net/340x64/adf93bc0d605e8633087ff6c0dd6cc7f4b72a2fb1a9c1cce4ee92b35d25d5a27/logo.jpg,Andrea Manson,https://i2.au.reastatic.net/150x200/d84dba87121258fcbe16e16964a8fdcfdffc8d25d9251dad2e3a8d3b102bee39/main.jpg,Sold,3.0,1.0,2.0,m²,House,2020-02-04, Calamvale,450000.0,600.0,2020
"40/35 Clarence Street, Calamvale",https://www.realestate.com.au/sold/property-townhouse-qld-calamvale-132525034,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,3.0,2.0,2.0,m²,Townhouse,2020-02-03, Calamvale,415000.0,218.0,2020
"19 Injune Circuit, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132561102,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,5.0,2.0,2.0,m²,House,2020-01-30, Calamvale,780000.0,700.0,2020
"26 Plymouth Place, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132012102,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,Simon Au,https://i2.au.reastatic.net/150x200/6ba7ceb98ad23223a0789aaf7729e20d0baf8a52b61ef8c12ae591212996d0da/main.jpg,Sold,5.0,2.0,3.0,m²,House,2020-01-29, Calamvale,693000.0,0.0,2020
"7 Formby Street, Calamvale",https://www.realestate.com.au/sold/property-house-qld-calamvale-132555278,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,3.0,2.0,2.0,m²,House,2020-01-29, Calamvale,590000.0,492.0,2020
