Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Price,Bedrooms,Bathrooms,Car_park,Size,Size_unit,Type,Sold_date
"5 Vienna Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117460499,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$562,000",3,2,2,905,m²,House,Sold on 15 Aug 2014
"11 Redpath St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116807391,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$475,000",4,2,2,577,m²,House,Sold on 09 Aug 2014
"16 Auckland St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117528055,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$581,000",4,3,2,804,m²,House,Sold on 08 Aug 2014
"46 Barcelona St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117464155,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$545,000",3,2,2,700,m²,House,Sold on 07 Aug 2014
"Unit 4/31 Merrick Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-115490339,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Agent: Zora Liu,,Sold,"$399,000",3,2,1,221,m²,Townhouse,Sold on 06 Aug 2014
"19 Martense Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117492951,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$695,000",4,3,3,638,m²,House,Sold on 31 Jul 2014
"49 Cummin Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117497259,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$565,000",3,2,2,700,m²,House,Sold on 31 Jul 2014
"22 Boyanda Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117345015,https://i2.au.reastatic.net/340x64/a4e46afb5ffe35cca14d34d625242784fc29241cbeb6055876c3d4bb9307142e/logo.gif,Agent: Karen Jensen,,Sold,"$720,000",4,2,2,686,m²,House,Sold on 30 Jul 2014
"10/46 Lani Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116811415,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$328,000",2,2,4,,,House,Sold on 25 Jul 2014
"2/5 Pasley Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-117320715,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$390,000",3,2,2,249,m²,Townhouse,Sold on 24 Jul 2014
"49/28 Coora St, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-117270279,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$376,000",3,2,1,187,m²,Townhouse,Sold on 23 Jul 2014
"51/62 Coora Street, Wishart",https://www.realestate.com.au/sold/property-villa-qld-wishart-117312931,https://i2.au.reastatic.net/340x64/d8e7d6c6da8980fbed4a1c85706579f8fcc5bcabe5f0cc16f35a071c439f8f6c/logo.gif,Agent: For Sale By Owner,,Sold,"$395,000",3,2,2,,,Villa,Sold on 19 Jul 2014
"94 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117262251,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$643,000",4,2,3,713,m²,House,Sold on 15 Jul 2014
"36 Tunney Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117208187,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$468,000",3,1,,546,m²,House,Sold on 14 Jul 2014
"2/38 Lani Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116763411,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$335,000",2,1,1,70,m²,Townhouse,Sold on 09 Jul 2014
"4/46 Lani Street, Wishart",https://www.realestate.com.au/sold/property-apartment-qld-wishart-117063295,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$340,000",2,2,2,,,Apartment,Sold on 07 Jul 2014
"22/28 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-117163031,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$384,000",3,2,1,182,m²,Townhouse,Sold on 04 Jul 2014
"86/28 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-117214715,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$379,000",3,2,1,188,m²,Townhouse,Sold on 30 Jun 2014
"46 Winthrop Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116979631,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$735,111",5,2,2,755,m²,House,Sold on 24 Jun 2014
"9 Cambridge Pl, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116873963,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$755,000",4,2,2,722,m²,House,Sold on 23 Jun 2014
"7 Weelsby Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116758231,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$568,000",4,2,2,708,m²,House,Sold on 20 Jun 2014
"14 McCracken Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117086455,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$545,000",3,1,1,617,m²,House,Sold on 14 Jun 2014
"53/62 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116611159,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$381,500",3,2,2,124,m²,Townhouse,Sold on 09 Jun 2014
"10 St Clair Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116821899,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$642,000",5,2,2,857,m²,House,Sold on 06 Jun 2014
"8 ANDREE PLACE, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116405579,https://i2.au.reastatic.net/340x64/497ab077239146e9004fa3aa0e69e15102ab3fdbc89ec17850707df433fe1c63/logo.gif,Agent: Michael Papantoniou,,Sold,"$580,000",3,2,2,734,m²,House,Sold on 05 Jun 2014
"369 Mt Gravatt-Capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-117143827,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$405,000",3,1,2,610,m²,House,Sold on 03 Jun 2014
"60/62 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116027831,https://i2.au.reastatic.net/340x64/d1ba62f087067c48edd4eb4915c7f188249bfdc160a44c3aaf0037ed582d7c34/logo.jpg,,,Sold,"$385,000",3,2,1,,,Townhouse,Sold on 30 May 2014
"23/28 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116506639,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$382,000",3,2,1,194,m²,Townhouse,Sold on 27 May 2014
"21 WOLCOTT STREET, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116405075,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$560,000",3,2,2,705,m²,House,Sold on 26 May 2014
"16/18 Delavan St, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116668135,,,,Sold,"$371,800",3,3,1,,,Townhouse,Sold on 26 May 2014
"38 Craig Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116384899,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$938,000",4,3,3,740,m²,House,Sold on 20 May 2014
"5/5 Pasley St, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116902379,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$362,000",2,1,2,214,m²,Townhouse,Sold on 20 May 2014
"26 Kentwell Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116979547,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$905,000",4,3,2,810,m²,House,Sold on 14 May 2014
"11 Lorikeet Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116649843,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$555,000",3,2,1,642,m²,House,Sold on 28 Apr 2014
"17 Pleasant Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116502599,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Agent: Lindsay Battley,,Sold,"$678,500",4,2,2,600,m²,House,Sold on 27 Apr 2014
"3 WENDY PLACE, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116193823,https://i2.au.reastatic.net/340x64/497ab077239146e9004fa3aa0e69e15102ab3fdbc89ec17850707df433fe1c63/logo.gif,Agent: Michael Papantoniou,,Sold,"$595,000",4,2,2,553,m²,House,Sold on 22 Apr 2014
"15 Norfolk Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116287059,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$746,000",4,3,2,748,m²,House,Sold on 14 Apr 2014
"18 Martense Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116239491,,,,Sold,"$680,000",3,2,2,638,m²,House,Sold on 10 Apr 2014
"24/28 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116366651,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$356,800",2,1,1,122,m²,Townhouse,Sold on 09 Apr 2014
"116 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115469471,https://i2.au.reastatic.net/340x64/4252dc29805927c5efdae5c9cfbd12b6a12dbe3323a7d42dc635456ee4a03799/logo.jpg,Agent: Lindsay Battley,,Sold,"$690,000",4,2,2,765,m²,House,Sold on 01 Apr 2014
"125 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116426635,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$486,000",3,1,2,625,m²,House,Sold on 01 Apr 2014
"270 Mt Gravatt-capalaba Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115782163,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$425,000",3,1,2,569,m²,House,Sold on 31 Mar 2014
"24 Anise St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115964619,https://i2.au.reastatic.net/340x64/d1cf2a5de194107cdafdefb35d4e8ae80cd78c9cd07a60d0550eef0a6a5d21d9/logo.jpg,,,Sold,"$680,000",4,2,1,610,m²,House,Sold on 29 Mar 2014
"40/409 Wishart Road, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-116053483,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$375,000",3,2,1,171,m²,Townhouse,Sold on 22 Mar 2014
"14 Balloch Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115887907,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$642,000",4,2,2,579,m²,House,Sold on 21 Mar 2014
"75 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116203619,https://i2.au.reastatic.net/340x64/2993b41f53eb098832d76c4e7198cbf7d6dc85fb9e209bdeca213435ce894e6f/logo.gif,,,Sold,"$535,000",3,1,2,,,House,Sold on 21 Mar 2014
"24 Avenell Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115805619,https://i2.au.reastatic.net/340x64/02e5daf998da35218a6c3b3a0565ce1f328a158e41712f9e0030ade93ae92de2/logo.jpg,,,Sold,"$685,000",5,3,2,,,House,Sold on 17 Mar 2014
"40 Barcelona Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116354583,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$630,000",4,3,2,625,m²,House,Sold on 14 Mar 2014
"19 Garie Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116153375,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$690,000",3,3,4,"1,083",m²,House,Sold on 12 Mar 2014
"19 Likala, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-115498687,https://i2.au.reastatic.net/340x64/f0ef5868017f39f190d1e72b9e988997a8aacfbb180c470587b1663c0b64fb8c/logo.jpg,Agent: Foti Vazanellis,,Sold,"$335,000",2,1,1,,,Townhouse,Sold on 10 Mar 2014
"26 Berkshire Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115216899,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$845,000",6,3,2,776,m²,House,Sold on 07 Mar 2014
"11 Martense Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115945567,,,,Sold,"$710,000",4,2,4,638,m²,House,Sold on 02 Mar 2014
"6 Panama Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116005927,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$509,999",3,2,2,599,m²,House,Sold on 27 Feb 2014
"21 Anise Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116045835,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$563,000",3,2,1,,,House,Sold on 26 Feb 2014
"31 Cummin Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115859671,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$548,000",3,1,2,,,House,Sold on 24 Feb 2014
"1 Panama Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115653955,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$623,500",3,2,3,718,m²,House,Sold on 17 Feb 2014
"38 Midwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-116043975,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,,,Sold,"$672,000",4,3,2,865,m²,House,Sold on 11 Feb 2014
"38 Denton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115902615,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$451,500",3,1,1,,,House,Sold on 10 Feb 2014
"14 Fair Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115609263,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$540,000",3,2,1,534,m²,House,Sold on 07 Feb 2014
"9 Fair Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115793663,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,,,Sold,"$480,000",3,1,2,577,m²,House,Sold on 07 Feb 2014
"10 Colwyn Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115070403,https://i2.au.reastatic.net/340x64/b5a922eb20000839cee8d8356cec517e8a030b058b8b064b2714098057e98bda/logo.gif,Agent: Jason Stevens,,Sold,"$542,500",3,2,4,625,m²,House,Sold on 06 Feb 2014
"2 Copenhagen Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115910139,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$505,000",3,1,2,,,House,Sold on 04 Feb 2014
"120 Kavanagh Road, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115468995,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Tony Langanis,,Sold,"$690,000",4,2,2,,,House,Sold on 01 Feb 2014
"96 Greenwood Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115395899,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$585,000",4,2,2,809,m²,House,Sold on 29 Jan 2014
"29 Auckland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115656119,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$620,000",4,2,2,804,m²,House,Sold on 28 Jan 2014
"7/22 Greenland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115668387,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$589,000",4,2,2,,,House,Sold on 20 Jan 2014
"6 Fair Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115476531,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$520,000",3,1,2,,,House,Sold on 20 Jan 2014
"27 St Andrew Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115612323,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$755,000",4,2,2,,,House,Sold on 17 Jan 2014
"26 Amsterdam St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114868347,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,,,Sold,"$510,000",3,2,2,554,m²,House,Sold on 06 Jan 2014
"56/56 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-115250139,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$340,000",3,2,1,,,Townhouse,Sold on 19 Dec 2013
"13/56 Coora Street, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-114951743,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Agent: Steven Cotter,,Sold,"$365,000",3,2,1,121,m²,Townhouse,Sold on 01 Dec 2013
"14 Frinton Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115287571,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$528,000",3,1,2,,,House,Sold on 29 Nov 2013
"48 St Clair Crescent, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115071667,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$529,000",4,2,2,,,House,Sold on 28 Nov 2013
"2 Avenell Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115205267,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$510,000",3,1,2,,,House,Sold on 28 Nov 2013
"23 Tapscott Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114385447,,,,Sold,"$650,000",4,3,2,638,m²,House,Sold on 27 Nov 2013
"44/15 Erindale Close, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-115360595,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$404,000",3,2,1,,,Townhouse,Sold on 21 Nov 2013
"6 Cedarbird Court, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114264143,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$600,000",5,2,,,,House,Sold on 20 Nov 2013
"4 Justice Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115286395,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$443,000",3,1,1,,,House,Sold on 19 Nov 2013
"38 Greenland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115065011,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$478,000",3,1,2,,,House,Sold on 15 Nov 2013
"3 Redpath Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114994211,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$530,000",3,2,2,615,m²,House,Sold on 12 Nov 2013
"40 Montreal Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115275031,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$695,000",5,2,6,,,House,Sold on 11 Nov 2013
"23 Wolcott Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-115108763,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$595,000",5,2,3,,,House,Sold on 04 Nov 2013
"11 Coventry Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114001707,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$740,000",5,2,2,890,m²,House,Sold on 31 Oct 2013
"7 Sovereign Close, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114425231,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$839,000",4,2,2,,,House,Sold on 23 Oct 2013
"23  McCracken St, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114814707,https://i2.au.reastatic.net/340x64/7159d0846093cbce033633902bb190892735dd46f5730c89ae257f2332757dd5/logo.jpg,,,Sold,"$526,500",3,2,2,582,m²,House,Sold on 22 Oct 2013
"5 Ingal st, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114752395,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,,,Sold,"$481,888",3,2,4,,,House,Sold on 17 Oct 2013
"34 Norfolk Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114334119,https://i2.au.reastatic.net/340x64/7f0b88f7ac3214435154340783c9d63880b9351a4835900828ce8ea4262ffad5/logo.jpg,,,Sold,"$685,000",4,2,2,,,House,Sold on 10 Oct 2013
"39 Cambridge Place, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114163763,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$822,500",5,3,2,742,m²,House,Sold on 08 Oct 2013
"15/19 Likala St, Wishart",https://www.realestate.com.au/sold/property-townhouse-qld-wishart-114339675,,,,Sold,"$379,000",3,2,1,,,Townhouse,Sold on 08 Oct 2013
"39 Tunney Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114405155,https://i2.au.reastatic.net/340x64/4a9791117ac72a5613bdb069ee4504814707d3fe22b1d5da82af90b8029d0a1f/logo.jpg,,,Sold,"$485,000",4,1,1,714,m²,House,Sold on 04 Oct 2013
"26 Auckland Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114708067,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Agent: Grant Boman,,Sold,"$580,000",5,2,2,,,House,Sold on 01 Oct 2013
"39 Stackpole Street, Wishart",https://www.realestate.com.au/sold/property-house-qld-wishart-114051787,,,,Sold,"$480,000",3,2,2,577,m²,House,Sold on 30 Sep 2013
